TableName,SeriesCode,LineNumber,LineDescription,TimePeriod,METRIC_NAME,CL_UNIT,UNIT_MULT,DataValue,NoteRef,SourceTable
FAAt602,kcptotl7es00,7,Partnerships,1989,Fisher Quantity Index,Level,0,49.115,FAAt602,FAAt602
FAAt602,kcptotl7es00,7,Partnerships,1990,Fisher Quantity Index,Level,0,50.039,FAAt602,FAAt602
FAAt602,kcptotl7es00,7,Partnerships,1991,Fisher Quantity Index,Level,0,50.369,FAAt602,FAAt602
FAAt602,kcptotl7es00,7,Partnerships,1992,Fisher Quantity Index,Level,0,50.237,FAAt602,FAAt602
FAAt602,kcptotl7es00,7,Partnerships,1993,Fisher Quantity Index,Level,0,50.612,FAAt602,FAAt602
FAAt602,kcptotl7es00,7,Partnerships,1994,Fisher Quantity Index,Level,0,51.036,FAAt602,FAAt602
FAAt602,kcptotl7es00,7,Partnerships,1995,Fisher Quantity Index,Level,0,51.707,FAAt602,FAAt602
FAAt602,kcptotl7es00,7,Partnerships,1996,Fisher Quantity Index,Level,0,52.538,FAAt602,FAAt602
FAAt602,kcptotl7es00,7,Partnerships,1997,Fisher Quantity Index,Level,0,53.588,FAAt602,FAAt602
FAAt602,kcptotl7es00,7,Partnerships,1998,Fisher Quantity Index,Level,0,55.327,FAAt602,FAAt602
FAAt602,kcptotl7es00,7,Partnerships,1999,Fisher Quantity Index,Level,0,57.669,FAAt602,FAAt602
FAAt602,kcptotl7es00,7,Partnerships,2000,Fisher Quantity Index,Level,0,60.568,FAAt602,FAAt602
FAAt602,kcptotl7es00,7,Partnerships,2001,Fisher Quantity Index,Level,0,63.177,FAAt602,FAAt602
FAAt602,kcptotl7es00,7,Partnerships,2002,Fisher Quantity Index,Level,0,65.556,FAAt602,FAAt602
FAAt602,kcptotl7es00,7,Partnerships,2003,Fisher Quantity Index,Level,0,67.631,FAAt602,FAAt602
FAAt602,kcptotl7es00,7,Partnerships,2004,Fisher Quantity Index,Level,0,69.902,FAAt602,FAAt602
FAAt602,kcptotl7es00,7,Partnerships,2005,Fisher Quantity Index,Level,0,72.448,FAAt602,FAAt602
FAAt602,kcptotl7es00,7,Partnerships,2006,Fisher Quantity Index,Level,0,75.534,FAAt602,FAAt602
FAAt602,kcptotl7es00,7,Partnerships,2007,Fisher Quantity Index,Level,0,79.144,FAAt602,FAAt602
FAAt602,kcptotl7es00,7,Partnerships,2008,Fisher Quantity Index,Level,0,82.361,FAAt602,FAAt602
FAAt602,kcptotl7es00,7,Partnerships,2009,Fisher Quantity Index,Level,0,83.627,FAAt602,FAAt602
FAAt602,kcptotl7es00,7,Partnerships,2010,Fisher Quantity Index,Level,0,84.737,FAAt602,FAAt602
FAAt602,kcptotl7es00,7,Partnerships,2011,Fisher Quantity Index,Level,0,85.915,FAAt602,FAAt602
FAAt602,kcptotl7es00,7,Partnerships,2012,Fisher Quantity Index,Level,0,87.582,FAAt602,FAAt602
FAAt602,kcptotl7es00,7,Partnerships,2013,Fisher Quantity Index,Level,0,91.009,FAAt602,FAAt602
FAAt602,kcptotl7es00,7,Partnerships,2014,Fisher Quantity Index,Level,0,93.603,FAAt602,FAAt602
FAAt602,kcptotl7es00,7,Partnerships,2015,Fisher Quantity Index,Level,0,96.347,FAAt602,FAAt602
FAAt602,kcptotl7es00,7,Partnerships,2016,Fisher Quantity Index,Level,0,97.822,FAAt602,FAAt602
FAAt602,kcptotl7es00,7,Partnerships,2017,Fisher Quantity Index,Level,0,100.000,FAAt602,FAAt602
FAAt602,kcptotl7es00,7,Partnerships,2018,Fisher Quantity Index,Level,0,101.770,FAAt602,FAAt602
FAAt602,kcptotl7es00,7,Partnerships,2019,Fisher Quantity Index,Level,0,104.702,FAAt602,FAAt602
FAAt602,kcptotl7es00,7,Partnerships,2020,Fisher Quantity Index,Level,0,106.368,FAAt602,FAAt602
FAAt602,kcptotl7es00,7,Partnerships,2021,Fisher Quantity Index,Level,0,107.721,FAAt602,FAAt602
FAAt602,kcptotl7es00,7,Partnerships,2022,Fisher Quantity Index,Level,0,110.528,FAAt602,FAAt602
FAAt602,kcptotl7es00,7,Partnerships,2023,Fisher Quantity Index,Level,0,113.725,FAAt602,FAAt602
FAAt602,kcptotl7es00,7,Partnerships,2024,Fisher Quantity Index,Level,0,116.673,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1925,Fisher Quantity Index,Level,0,7.010,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1926,Fisher Quantity Index,Level,0,7.626,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1927,Fisher Quantity Index,Level,0,8.224,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1928,Fisher Quantity Index,Level,0,8.761,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1929,Fisher Quantity Index,Level,0,9.226,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1930,Fisher Quantity Index,Level,0,9.623,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1931,Fisher Quantity Index,Level,0,9.885,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1932,Fisher Quantity Index,Level,0,9.951,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1933,Fisher Quantity Index,Level,0,9.874,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1934,Fisher Quantity Index,Level,0,9.795,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1935,Fisher Quantity Index,Level,0,9.745,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1936,Fisher Quantity Index,Level,0,9.759,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1937,Fisher Quantity Index,Level,0,9.798,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1938,Fisher Quantity Index,Level,0,9.855,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1939,Fisher Quantity Index,Level,0,9.925,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1940,Fisher Quantity Index,Level,0,10.005,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1941,Fisher Quantity Index,Level,0,10.086,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1942,Fisher Quantity Index,Level,0,10.003,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1943,Fisher Quantity Index,Level,0,9.845,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1944,Fisher Quantity Index,Level,0,9.702,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1945,Fisher Quantity Index,Level,0,9.628,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1946,Fisher Quantity Index,Level,0,9.752,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1947,Fisher Quantity Index,Level,0,9.880,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1948,Fisher Quantity Index,Level,0,10.134,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1949,Fisher Quantity Index,Level,0,10.470,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1950,Fisher Quantity Index,Level,0,10.941,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1951,Fisher Quantity Index,Level,0,11.370,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1952,Fisher Quantity Index,Level,0,11.738,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1953,Fisher Quantity Index,Level,0,12.157,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1954,Fisher Quantity Index,Level,0,12.686,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1955,Fisher Quantity Index,Level,0,13.249,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1956,Fisher Quantity Index,Level,0,13.846,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1957,Fisher Quantity Index,Level,0,14.494,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1958,Fisher Quantity Index,Level,0,15.251,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1959,Fisher Quantity Index,Level,0,16.041,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1960,Fisher Quantity Index,Level,0,16.980,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1961,Fisher Quantity Index,Level,0,18.023,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1962,Fisher Quantity Index,Level,0,19.258,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1963,Fisher Quantity Index,Level,0,20.331,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1964,Fisher Quantity Index,Level,0,21.529,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1965,Fisher Quantity Index,Level,0,22.877,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1966,Fisher Quantity Index,Level,0,24.220,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1967,Fisher Quantity Index,Level,0,25.371,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1968,Fisher Quantity Index,Level,0,26.548,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1969,Fisher Quantity Index,Level,0,27.841,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1970,Fisher Quantity Index,Level,0,29.034,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1971,Fisher Quantity Index,Level,0,30.265,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1972,Fisher Quantity Index,Level,0,31.757,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1973,Fisher Quantity Index,Level,0,33.088,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1974,Fisher Quantity Index,Level,0,34.144,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1975,Fisher Quantity Index,Level,0,34.802,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1976,Fisher Quantity Index,Level,0,35.446,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1977,Fisher Quantity Index,Level,0,36.203,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1978,Fisher Quantity Index,Level,0,36.968,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1979,Fisher Quantity Index,Level,0,37.695,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1980,Fisher Quantity Index,Level,0,38.283,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1981,Fisher Quantity Index,Level,0,38.847,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1982,Fisher Quantity Index,Level,0,39.527,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1983,Fisher Quantity Index,Level,0,40.366,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1984,Fisher Quantity Index,Level,0,41.282,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1985,Fisher Quantity Index,Level,0,42.166,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1986,Fisher Quantity Index,Level,0,43.161,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1987,Fisher Quantity Index,Level,0,44.348,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1988,Fisher Quantity Index,Level,0,45.555,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1989,Fisher Quantity Index,Level,0,46.839,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1990,Fisher Quantity Index,Level,0,48.151,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1991,Fisher Quantity Index,Level,0,49.250,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1992,Fisher Quantity Index,Level,0,50.344,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1993,Fisher Quantity Index,Level,0,51.205,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1994,Fisher Quantity Index,Level,0,51.987,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1995,Fisher Quantity Index,Level,0,52.791,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1996,Fisher Quantity Index,Level,0,53.698,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1997,Fisher Quantity Index,Level,0,55.247,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1998,Fisher Quantity Index,Level,0,57.267,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,1999,Fisher Quantity Index,Level,0,59.325,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,2000,Fisher Quantity Index,Level,0,61.566,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,2001,Fisher Quantity Index,Level,0,63.744,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,2002,Fisher Quantity Index,Level,0,66.105,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,2003,Fisher Quantity Index,Level,0,68.497,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,2004,Fisher Quantity Index,Level,0,70.764,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,2005,Fisher Quantity Index,Level,0,72.750,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,2006,Fisher Quantity Index,Level,0,74.852,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,2007,Fisher Quantity Index,Level,0,77.092,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,2008,Fisher Quantity Index,Level,0,79.588,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,2009,Fisher Quantity Index,Level,0,81.717,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,2010,Fisher Quantity Index,Level,0,83.425,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,2011,Fisher Quantity Index,Level,0,85.303,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,2012,Fisher Quantity Index,Level,0,87.251,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,2013,Fisher Quantity Index,Level,0,89.825,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,2014,Fisher Quantity Index,Level,0,92.196,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,2015,Fisher Quantity Index,Level,0,94.814,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,2016,Fisher Quantity Index,Level,0,97.650,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,2017,Fisher Quantity Index,Level,0,100.000,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,2018,Fisher Quantity Index,Level,0,102.740,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,2019,Fisher Quantity Index,Level,0,105.577,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,2020,Fisher Quantity Index,Level,0,107.859,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,2021,Fisher Quantity Index,Level,0,109.640,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,2022,Fisher Quantity Index,Level,0,110.986,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,2023,Fisher Quantity Index,Level,0,112.717,FAAt602,FAAt602
FAAt602,kcptotl8es00,8,Nonprofit institutions,2024,Fisher Quantity Index,Level,0,114.561,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1925,Fisher Quantity Index,Level,0,11.682,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1926,Fisher Quantity Index,Level,0,12.120,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1927,Fisher Quantity Index,Level,0,12.504,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1928,Fisher Quantity Index,Level,0,12.850,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1929,Fisher Quantity Index,Level,0,13.061,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1930,Fisher Quantity Index,Level,0,13.127,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1931,Fisher Quantity Index,Level,0,13.154,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1932,Fisher Quantity Index,Level,0,13.085,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1933,Fisher Quantity Index,Level,0,12.994,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1934,Fisher Quantity Index,Level,0,12.940,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1935,Fisher Quantity Index,Level,0,12.942,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1936,Fisher Quantity Index,Level,0,12.989,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1937,Fisher Quantity Index,Level,0,13.051,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1938,Fisher Quantity Index,Level,0,13.117,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1939,Fisher Quantity Index,Level,0,13.289,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1940,Fisher Quantity Index,Level,0,13.514,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1941,Fisher Quantity Index,Level,0,13.771,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1942,Fisher Quantity Index,Level,0,13.813,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1943,Fisher Quantity Index,Level,0,13.768,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1944,Fisher Quantity Index,Level,0,13.724,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1945,Fisher Quantity Index,Level,0,13.676,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1946,Fisher Quantity Index,Level,0,14.105,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1947,Fisher Quantity Index,Level,0,14.716,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1948,Fisher Quantity Index,Level,0,15.454,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1949,Fisher Quantity Index,Level,0,16.101,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1950,Fisher Quantity Index,Level,0,17.083,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1951,Fisher Quantity Index,Level,0,17.862,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1952,Fisher Quantity Index,Level,0,18.607,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1953,Fisher Quantity Index,Level,0,19.372,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1954,Fisher Quantity Index,Level,0,20.216,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1955,Fisher Quantity Index,Level,0,21.232,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1956,Fisher Quantity Index,Level,0,22.109,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1957,Fisher Quantity Index,Level,0,22.875,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1958,Fisher Quantity Index,Level,0,23.594,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1959,Fisher Quantity Index,Level,0,24.647,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1960,Fisher Quantity Index,Level,0,25.529,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1961,Fisher Quantity Index,Level,0,26.384,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1962,Fisher Quantity Index,Level,0,27.326,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1963,Fisher Quantity Index,Level,0,28.462,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1964,Fisher Quantity Index,Level,0,29.661,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1965,Fisher Quantity Index,Level,0,30.796,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1966,Fisher Quantity Index,Level,0,31.711,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1967,Fisher Quantity Index,Level,0,32.599,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1968,Fisher Quantity Index,Level,0,33.497,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1969,Fisher Quantity Index,Level,0,34.338,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1970,Fisher Quantity Index,Level,0,35.084,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1971,Fisher Quantity Index,Level,0,36.191,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1972,Fisher Quantity Index,Level,0,37.489,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1973,Fisher Quantity Index,Level,0,38.849,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1974,Fisher Quantity Index,Level,0,39.689,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1975,Fisher Quantity Index,Level,0,40.505,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1976,Fisher Quantity Index,Level,0,41.735,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1977,Fisher Quantity Index,Level,0,43.359,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1978,Fisher Quantity Index,Level,0,45.063,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1979,Fisher Quantity Index,Level,0,46.544,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1980,Fisher Quantity Index,Level,0,47.471,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1981,Fisher Quantity Index,Level,0,48.219,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1982,Fisher Quantity Index,Level,0,48.658,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1983,Fisher Quantity Index,Level,0,49.720,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1984,Fisher Quantity Index,Level,0,51.084,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1985,Fisher Quantity Index,Level,0,52.420,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1986,Fisher Quantity Index,Level,0,54.043,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1987,Fisher Quantity Index,Level,0,55.741,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1988,Fisher Quantity Index,Level,0,57.395,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1989,Fisher Quantity Index,Level,0,58.854,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1990,Fisher Quantity Index,Level,0,60.085,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1991,Fisher Quantity Index,Level,0,61.080,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1992,Fisher Quantity Index,Level,0,62.278,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1993,Fisher Quantity Index,Level,0,63.785,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1994,Fisher Quantity Index,Level,0,65.472,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1995,Fisher Quantity Index,Level,0,66.995,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1996,Fisher Quantity Index,Level,0,68.774,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1997,Fisher Quantity Index,Level,0,70.553,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1998,Fisher Quantity Index,Level,0,72.611,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,1999,Fisher Quantity Index,Level,0,74.791,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,2000,Fisher Quantity Index,Level,0,76.945,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,2001,Fisher Quantity Index,Level,0,79.047,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,2002,Fisher Quantity Index,Level,0,81.359,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,2003,Fisher Quantity Index,Level,0,83.969,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,2004,Fisher Quantity Index,Level,0,86.854,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,2005,Fisher Quantity Index,Level,0,89.665,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,2006,Fisher Quantity Index,Level,0,92.389,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,2007,Fisher Quantity Index,Level,0,94.092,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,2008,Fisher Quantity Index,Level,0,94.724,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,2009,Fisher Quantity Index,Level,0,94.809,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,2010,Fisher Quantity Index,Level,0,94.896,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,2011,Fisher Quantity Index,Level,0,94.987,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,2012,Fisher Quantity Index,Level,0,95.236,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,2013,Fisher Quantity Index,Level,0,95.921,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,2014,Fisher Quantity Index,Level,0,96.687,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,2015,Fisher Quantity Index,Level,0,97.739,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,2016,Fisher Quantity Index,Level,0,98.979,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,2017,Fisher Quantity Index,Level,0,100.000,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,2018,Fisher Quantity Index,Level,0,101.141,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,2019,Fisher Quantity Index,Level,0,102.389,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,2020,Fisher Quantity Index,Level,0,103.875,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,2021,Fisher Quantity Index,Level,0,105.644,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,2022,Fisher Quantity Index,Level,0,106.960,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,2023,Fisher Quantity Index,Level,0,108.057,FAAt602,FAAt602
FAAt602,kcptotl5es00,9,Households,2024,Fisher Quantity Index,Level,0,109.237,FAAt602,FAAt602
FAAt602,kcptotl6es00,10,Tax-exempt cooperatives,1925,Fisher Quantity Index,Level,0,0.012,FAAt602,FAAt602
FAAt602,kcptotl6es00,10,Tax-exempt cooperatives,1926,Fisher Quantity Index,Level,0,0.013,FAAt602,FAAt602
