TableID,Frequency,Year,Quarter,Industry,IndustrYDescription,DataValue,NoteRef
15,A,2001,2001,713,"Amusements, gambling, and recreation industries",77.0,15
15,A,2001,2001,72,Accommodation and food services,529.6,15
15,A,2001,2001,721,Accommodation,144.7,15
15,A,2001,2001,722,Food services and drinking places,384.9,15
15,A,2001,2001,81,"Other services, except government",442.4,15
15,A,2001,2001,FIRE,"Finance, insurance, real estate, rental, and leasing",3214.1,15
15,A,2001,2001,G,Government,2080.4,15
15,A,2001,2001,GF,Federal,620.0,15
15,A,2001,2001,GFE,Government enterprises,84.1,15
15,A,2001,2001,GFG,General government,536.0,15
15,A,2001,2001,GFGD,National defense,339.8,15
15,A,2001,2001,GFGN,Nondefense,196.2,15
15,A,2001,2001,GSL,State and local,1460.3,15
15,A,2001,2001,GSLE,Government enterprises,152.2,15
15,A,2001,2001,GSLG,General government,1308.1,15
15,A,2001,2001,HS,Housing,1103.7,15
15,A,2001,2001,ICT,Information-communications-technology-producing industries<sup>3</sup>,1320.0,15;15.3.A
15,A,2001,2001,II,All industries,18884.5,15
15,A,2001,2001,ORE,Other real estate,519.1,15
15,A,2001,2001,PGOOD,Private goods-producing industries<sup>1</sup>,5484.2,15;15.1.A
15,A,2001,2001,PROF,Professional and business services,1835.4,15
15,A,2001,2001,PSERV,Private services-producing industries<sup>2</sup>,11319.9,15;15.2.A
15,A,2001,2001,PVT,Private industries,16804.1,15
15,A,2002,2002,11,"Agriculture, forestry, fishing, and hunting",241.9,15
15,A,2002,2002,111CA,Farms,202.4,15
15,A,2002,2002,113FF,"Forestry, fishing, and related activities",39.5,15
15,A,2002,2002,21,Mining,196.0,15
15,A,2002,2002,211,Oil and gas extraction,116.7,15
15,A,2002,2002,212,"Mining, except oil and gas",54.4,15
15,A,2002,2002,213,Support activities for mining,24.8,15
15,A,2002,2002,22,Utilities,325.2,15
15,A,2002,2002,23,Construction,969.9,15
15,A,2002,2002,311FT,Food and beverage and tobacco products,568.6,15
15,A,2002,2002,313TT,Textile mills and textile product mills,75.4,15
15,A,2002,2002,315AL,Apparel and leather and allied products,50.8,15
15,A,2002,2002,31G,Manufacturing,3972.2,15
15,A,2002,2002,31ND,Nondurable goods,1806.1,15
15,A,2002,2002,321,Wood products,90.0,15
15,A,2002,2002,322,Paper products,152.4,15
15,A,2002,2002,323,Printing and related support activities,99.7,15
15,A,2002,2002,324,Petroleum and coal products,214.2,15
15,A,2002,2002,325,Chemical products,471.4,15
15,A,2002,2002,326,Plastics and rubber products,173.4,15
15,A,2002,2002,327,Nonmetallic mineral products,95.3,15
15,A,2002,2002,331,Primary metals,139.2,15
15,A,2002,2002,332,Fabricated metal products,246.8,15
15,A,2002,2002,333,Machinery,246.8,15
15,A,2002,2002,334,Computer and electronic products,390.2,15
15,A,2002,2002,335,"Electrical equipment, appliances, and components",100.6,15
15,A,2002,2002,3361MV,"Motor vehicles, bodies and trailers, and parts",478.9,15
15,A,2002,2002,3364OT,Other transportation equipment,175.7,15
15,A,2002,2002,337,Furniture and related products,75.6,15
15,A,2002,2002,339,Miscellaneous manufacturing,126.8,15
15,A,2002,2002,33DG,Durable goods,2166.1,15
15,A,2002,2002,42,Wholesale trade,891.9,15
15,A,2002,2002,441,Motor vehicle and parts dealers,208.9,15
15,A,2002,2002,445,Food and beverage stores,153.9,15
15,A,2002,2002,44RT,Retail trade,1045.3,15
15,A,2002,2002,452,General merchandise stores,139.5,15
15,A,2002,2002,481,Air transportation,111.4,15
15,A,2002,2002,482,Rail transportation,40.5,15
15,A,2002,2002,483,Water transportation,25.9,15
15,A,2002,2002,484,Truck transportation,203.1,15
15,A,2002,2002,485,Transit and ground passenger transportation,27.4,15
15,A,2002,2002,486,Pipeline transportation,22.1,15
15,A,2002,2002,487OS,Other transportation and support activities,125.2,15
15,A,2002,2002,48TW,Transportation and warehousing,595.3,15
15,A,2002,2002,493,Warehousing and storage,39.7,15
15,A,2002,2002,4A0,Other retail,543.0,15
15,A,2002,2002,51,Information,1046.2,15
15,A,2002,2002,511,"Publishing industries, except internet (includes software)",264.6,15
15,A,2002,2002,512,Motion picture and sound recording industries,124.0,15
15,A,2002,2002,513,Broadcasting and telecommunications,576.4,15
15,A,2002,2002,514,"Data processing, internet publishing, and other information services",81.2,15
15,A,2002,2002,52,Finance and insurance,1401.6,15
15,A,2002,2002,521CI,"Federal Reserve banks, credit intermediation, and related activities",581.8,15
15,A,2002,2002,523,"Securities, commodity contracts, and investments",286.4,15
15,A,2002,2002,524,Insurance carriers and related activities,462.0,15
15,A,2002,2002,525,"Funds, trusts, and other financial vehicles",71.4,15
15,A,2002,2002,53,Real estate and rental and leasing,1934.6,15
15,A,2002,2002,531,Real estate,1732.7,15
15,A,2002,2002,532RL,Rental and leasing services and lessors of intangible assets,201.9,15
15,A,2002,2002,54,"Professional, scientific, and technical services",1122.6,15
15,A,2002,2002,5411,Legal services,212.0,15
15,A,2002,2002,5412OP,"Miscellaneous professional, scientific, and technical services",710.8,15
15,A,2002,2002,5415,Computer systems design and related services,199.7,15
15,A,2002,2002,55,Management of companies and enterprises,261.8,15
15,A,2002,2002,56,Administrative and waste management services,467.8,15
15,A,2002,2002,561,Administrative and support services,414.4,15
15,A,2002,2002,562,Waste management and remediation services,53.5,15
15,A,2002,2002,6,"Educational services, health care, and social assistance",1307.0,15
15,A,2002,2002,61,Educational services,166.2,15
15,A,2002,2002,62,Health care and social assistance,1140.8,15
15,A,2002,2002,621,Ambulatory health care services,529.5,15
15,A,2002,2002,622,Hospitals,382.4,15
15,A,2002,2002,623,Nursing and residential care facilities,128.4,15
15,A,2002,2002,624,Social assistance,100.6,15
15,A,2002,2002,7,"Arts, entertainment, recreation, accommodation, and food services",720.4,15
15,A,2002,2002,71,"Arts, entertainment, and recreation",167.3,15
15,A,2002,2002,711AS,"Performing arts, spectator sports, museums, and related activities",91.0,15
15,A,2002,2002,713,"Amusements, gambling, and recreation industries",76.3,15
15,A,2002,2002,72,Accommodation and food services,553.1,15
15,A,2002,2002,721,Accommodation,147.6,15
15,A,2002,2002,722,Food services and drinking places,405.5,15
15,A,2002,2002,81,"Other services, except government",458.1,15
15,A,2002,2002,FIRE,"Finance, insurance, real estate, rental, and leasing",3336.3,15
15,A,2002,2002,G,Government,2216.0,15
15,A,2002,2002,GF,Federal,680.0,15
15,A,2002,2002,GFE,Government enterprises,87.6,15
15,A,2002,2002,GFG,General government,592.4,15
15,A,2002,2002,GFGD,National defense,374.6,15
15,A,2002,2002,GFGN,Nondefense,217.8,15
15,A,2002,2002,GSL,State and local,1536.0,15
15,A,2002,2002,GSLE,Government enterprises,160.5,15
15,A,2002,2002,GSLG,General government,1375.5,15
15,A,2002,2002,HS,Housing,1148.9,15
15,A,2002,2002,ICT,Information-communications-technology-producing industries<sup>3</sup>,1249.0,15;15.3.A
15,A,2002,2002,II,All industries,19173.8,15
15,A,2002,2002,ORE,Other real estate,583.9,15
15,A,2002,2002,PGOOD,Private goods-producing industries<sup>1</sup>,5379.9,15;15.1.A
15,A,2002,2002,PROF,Professional and business services,1852.2,15
15,A,2002,2002,PSERV,Private services-producing industries<sup>2</sup>,11577.9,15;15.2.A
15,A,2002,2002,PVT,Private industries,16957.8,15
15,A,2003,2003,11,"Agriculture, forestry, fishing, and hunting",269.3,15
15,A,2003,2003,111CA,Farms,227.9,15
15,A,2003,2003,113FF,"Forestry, fishing, and related activities",41.4,15
15,A,2003,2003,21,Mining,252.9,15
15,A,2003,2003,211,Oil and gas extraction,166.0,15
15,A,2003,2003,212,"Mining, except oil and gas",57.4,15
15,A,2003,2003,213,Support activities for mining,29.5,15
15,A,2003,2003,22,Utilities,343.2,15
15,A,2003,2003,23,Construction,1039.4,15
15,A,2003,2003,311FT,Food and beverage and tobacco products,599.7,15
15,A,2003,2003,313TT,Textile mills and textile product mills,72.3,15
15,A,2003,2003,315AL,Apparel and leather and allied products,44.9,15
15,A,2003,2003,31G,Manufacturing,4050.9,15
15,A,2003,2003,31ND,Nondurable goods,1875.0,15
15,A,2003,2003,321,Wood products,92.3,15
15,A,2003,2003,322,Paper products,148.8,15
15,A,2003,2003,323,Printing and related support activities,95.5,15
15,A,2003,2003,324,Petroleum and coal products,246.0,15
15,A,2003,2003,325,Chemical products,491.7,15
15,A,2003,2003,326,Plastics and rubber products,176.2,15
15,A,2003,2003,327,Nonmetallic mineral products,96.6,15
15,A,2003,2003,331,Primary metals,137.7,15
15,A,2003,2003,332,Fabricated metal products,244.2,15
15,A,2003,2003,333,Machinery,250.2,15
15,A,2003,2003,334,Computer and electronic products,387.9,15
15,A,2003,2003,335,"Electrical equipment, appliances, and components",97.7,15
15,A,2003,2003,3361MV,"Motor vehicles, bodies and trailers, and parts",490.2,15
15,A,2003,2003,3364OT,Other transportation equipment,172.1,15
15,A,2003,2003,337,Furniture and related products,75.3,15
15,A,2003,2003,339,Miscellaneous manufacturing,131.8,15
15,A,2003,2003,33DG,Durable goods,2176.0,15
15,A,2003,2003,42,Wholesale trade,929.3,15
15,A,2003,2003,441,Motor vehicle and parts dealers,211.3,15
15,A,2003,2003,445,Food and beverage stores,159.0,15
15,A,2003,2003,44RT,Retail trade,1108.0,15
15,A,2003,2003,452,General merchandise stores,157.1,15
15,A,2003,2003,481,Air transportation,122.0,15
15,A,2003,2003,482,Rail transportation,41.4,15
15,A,2003,2003,483,Water transportation,30.0,15
15,A,2003,2003,484,Truck transportation,208.9,15
15,A,2003,2003,485,Transit and ground passenger transportation,28.0,15
15,A,2003,2003,486,Pipeline transportation,22.4,15
15,A,2003,2003,487OS,Other transportation and support activities,130.1,15
15,A,2003,2003,48TW,Transportation and warehousing,628.0,15
15,A,2003,2003,493,Warehousing and storage,45.3,15
15,A,2003,2003,4A0,Other retail,580.6,15
15,A,2003,2003,51,Information,1049.6,15
15,A,2003,2003,511,"Publishing industries, except internet (includes software)",261.7,15
15,A,2003,2003,512,Motion picture and sound recording industries,131.5,15
15,A,2003,2003,513,Broadcasting and telecommunications,573.8,15
15,A,2003,2003,514,"Data processing, internet publishing, and other information services",82.6,15
15,A,2003,2003,52,Finance and insurance,1499.4,15
15,A,2003,2003,521CI,"Federal Reserve banks, credit intermediation, and related activities",614.3,15
15,A,2003,2003,523,"Securities, commodity contracts, and investments",308.0,15
15,A,2003,2003,524,Insurance carriers and related activities,506.9,15
15,A,2003,2003,525,"Funds, trusts, and other financial vehicles",70.3,15
15,A,2003,2003,53,Real estate and rental and leasing,2060.8,15
15,A,2003,2003,531,Real estate,1841.9,15
15,A,2003,2003,532RL,Rental and leasing services and lessors of intangible assets,218.9,15
15,A,2003,2003,54,"Professional, scientific, and technical services",1171.6,15
15,A,2003,2003,5411,Legal services,239.0,15
15,A,2003,2003,5412OP,"Miscellaneous professional, scientific, and technical services",734.9,15
15,A,2003,2003,5415,Computer systems design and related services,197.7,15
15,A,2003,2003,55,Management of companies and enterprises,280.6,15
15,A,2003,2003,56,Administrative and waste management services,492.0,15
15,A,2003,2003,561,Administrative and support services,434.7,15
15,A,2003,2003,562,Waste management and remediation services,57.3,15
15,A,2003,2003,6,"Educational services, health care, and social assistance",1396.1,15
15,A,2003,2003,61,Educational services,176.5,15
15,A,2003,2003,62,Health care and social assistance,1219.5,15
15,A,2003,2003,621,Ambulatory health care services,566.8,15
15,A,2003,2003,622,Hospitals,408.9,15
15,A,2003,2003,623,Nursing and residential care facilities,137.4,15
15,A,2003,2003,624,Social assistance,106.4,15
15,A,2003,2003,7,"Arts, entertainment, recreation, accommodation, and food services",757.9,15
15,A,2003,2003,71,"Arts, entertainment, and recreation",180.5,15
15,A,2003,2003,711AS,"Performing arts, spectator sports, museums, and related activities",97.5,15
15,A,2003,2003,713,"Amusements, gambling, and recreation industries",83.0,15
15,A,2003,2003,72,Accommodation and food services,577.5,15
15,A,2003,2003,721,Accommodation,151.2,15
15,A,2003,2003,722,Food services and drinking places,426.2,15
15,A,2003,2003,81,"Other services, except government",468.7,15
15,A,2003,2003,FIRE,"Finance, insurance, real estate, rental, and leasing",3560.2,15
15,A,2003,2003,G,Government,2342.9,15
15,A,2003,2003,GF,Federal,752.4,15
15,A,2003,2003,GFE,Government enterprises,87.3,15
15,A,2003,2003,GFG,General government,665.1,15
15,A,2003,2003,GFGD,National defense,428.3,15
15,A,2003,2003,GFGN,Nondefense,236.8,15
15,A,2003,2003,GSL,State and local,1590.5,15
15,A,2003,2003,GSLE,Government enterprises,170.5,15
15,A,2003,2003,GSLG,General government,1420.0,15
15,A,2003,2003,HS,Housing,1193.8,15
15,A,2003,2003,ICT,Information-communications-technology-producing industries<sup>3</sup>,1239.6,15;15.3.A
15,A,2003,2003,II,All industries,20140.7,15
15,A,2003,2003,ORE,Other real estate,648.0,15
15,A,2003,2003,PGOOD,Private goods-producing industries<sup>1</sup>,5612.5,15;15.1.A
15,A,2003,2003,PROF,Professional and business services,1944.2,15
15,A,2003,2003,PSERV,Private services-producing industries<sup>2</sup>,12185.2,15;15.2.A
15,A,2003,2003,PVT,Private industries,17797.7,15
15,A,2004,2004,11,"Agriculture, forestry, fishing, and hunting",308.6,15
15,A,2004,2004,111CA,Farms,263.2,15
15,A,2004,2004,113FF,"Forestry, fishing, and related activities",45.4,15
15,A,2004,2004,21,Mining,300.1,15
15,A,2004,2004,211,Oil and gas extraction,191.0,15
15,A,2004,2004,212,"Mining, except oil and gas",67.3,15
15,A,2004,2004,213,Support activities for mining,41.7,15
15,A,2004,2004,22,Utilities,351.8,15
15,A,2004,2004,23,Construction,1158.0,15
15,A,2004,2004,311FT,Food and beverage and tobacco products,630.0,15
15,A,2004,2004,313TT,Textile mills and textile product mills,73.7,15
15,A,2004,2004,315AL,Apparel and leather and allied products,39.2,15
15,A,2004,2004,31G,Manufacturing,4359.6,15
15,A,2004,2004,31ND,Nondurable goods,2046.8,15
15,A,2004,2004,321,Wood products,105.7,15
15,A,2004,2004,322,Paper products,153.0,15
15,A,2004,2004,323,Printing and related support activities,96.3,15
15,A,2004,2004,324,Petroleum and coal products,325.0,15
15,A,2004,2004,325,Chemical products,546.7,15
15,A,2004,2004,326,Plastics and rubber products,183.0,15
15,A,2004,2004,327,Nonmetallic mineral products,102.4,15
15,A,2004,2004,331,Primary metals,181.9,15
15,A,2004,2004,332,Fabricated metal products,260.2,15
15,A,2004,2004,333,Machinery,265.7,15
15,A,2004,2004,334,Computer and electronic products,398.2,15
15,A,2004,2004,335,"Electrical equipment, appliances, and components",102.3,15
15,A,2004,2004,3361MV,"Motor vehicles, bodies and trailers, and parts",507.4,15
15,A,2004,2004,3364OT,Other transportation equipment,176.9,15
15,A,2004,2004,337,Furniture and related products,78.4,15
15,A,2004,2004,339,Miscellaneous manufacturing,133.9,15
15,A,2004,2004,33DG,Durable goods,2312.9,15
15,A,2004,2004,42,Wholesale trade,1019.3,15
15,A,2004,2004,441,Motor vehicle and parts dealers,217.2,15
15,A,2004,2004,445,Food and beverage stores,168.2,15
15,A,2004,2004,44RT,Retail trade,1190.5,15
15,A,2004,2004,452,General merchandise stores,172.7,15
15,A,2004,2004,481,Air transportation,132.1,15
15,A,2004,2004,482,Rail transportation,45.7,15
15,A,2004,2004,483,Water transportation,35.0,15
15,A,2004,2004,484,Truck transportation,231.0,15
15,A,2004,2004,485,Transit and ground passenger transportation,33.3,15
15,A,2004,2004,486,Pipeline transportation,23.0,15
15,A,2004,2004,487OS,Other transportation and support activities,142.1,15
15,A,2004,2004,48TW,Transportation and warehousing,692.0,15
15,A,2004,2004,493,Warehousing and storage,49.7,15
15,A,2004,2004,4A0,Other retail,632.4,15
15,A,2004,2004,51,Information,1085.6,15
15,A,2004,2004,511,"Publishing industries, except internet (includes software)",279.7,15
15,A,2004,2004,512,Motion picture and sound recording industries,130.7,15
15,A,2004,2004,513,Broadcasting and telecommunications,585.6,15
15,A,2004,2004,514,"Data processing, internet publishing, and other information services",89.6,15
15,A,2004,2004,52,Finance and insurance,1613.2,15
15,A,2004,2004,521CI,"Federal Reserve banks, credit intermediation, and related activities",631.6,15
15,A,2004,2004,523,"Securities, commodity contracts, and investments",344.5,15
15,A,2004,2004,524,Insurance carriers and related activities,556.4,15
15,A,2004,2004,525,"Funds, trusts, and other financial vehicles",80.6,15
15,A,2004,2004,53,Real estate and rental and leasing,2253.2,15
15,A,2004,2004,531,Real estate,2022.2,15
15,A,2004,2004,532RL,Rental and leasing services and lessors of intangible assets,230.9,15
15,A,2004,2004,54,"Professional, scientific, and technical services",1247.5,15
15,A,2004,2004,5411,Legal services,252.0,15
15,A,2004,2004,5412OP,"Miscellaneous professional, scientific, and technical services",793.9,15
15,A,2004,2004,5415,Computer systems design and related services,201.6,15
15,A,2004,2004,55,Management of companies and enterprises,320.8,15
15,A,2004,2004,56,Administrative and waste management services,531.9,15
15,A,2004,2004,561,Administrative and support services,469.9,15
15,A,2004,2004,562,Waste management and remediation services,62.0,15
15,A,2004,2004,6,"Educational services, health care, and social assistance",1482.9,15
15,A,2004,2004,61,Educational services,185.3,15
15,A,2004,2004,62,Health care and social assistance,1297.6,15
15,A,2004,2004,621,Ambulatory health care services,607.4,15
15,A,2004,2004,622,Hospitals,435.5,15
15,A,2004,2004,623,Nursing and residential care facilities,144.5,15
15,A,2004,2004,624,Social assistance,110.2,15
15,A,2004,2004,7,"Arts, entertainment, recreation, accommodation, and food services",807.2,15
15,A,2004,2004,71,"Arts, entertainment, and recreation",191.9,15
15,A,2004,2004,711AS,"Performing arts, spectator sports, museums, and related activities",101.1,15
15,A,2004,2004,713,"Amusements, gambling, and recreation industries",90.8,15
15,A,2004,2004,72,Accommodation and food services,615.3,15
15,A,2004,2004,721,Accommodation,163.1,15
15,A,2004,2004,722,Food services and drinking places,452.2,15
15,A,2004,2004,81,"Other services, except government",487.6,15
15,A,2004,2004,FIRE,"Finance, insurance, real estate, rental, and leasing",3866.3,15
15,A,2004,2004,G,Government,2479.5,15
15,A,2004,2004,GF,Federal,806.6,15
15,A,2004,2004,GFE,Government enterprises,88.2,15
15,A,2004,2004,GFG,General government,718.4,15
15,A,2004,2004,GFGD,National defense,466.3,15
15,A,2004,2004,GFGN,Nondefense,252.0,15
15,A,2004,2004,GSL,State and local,1672.9,15
15,A,2004,2004,GSLE,Government enterprises,182.4,15
15,A,2004,2004,GSLG,General government,1490.5,15
15,A,2004,2004,HS,Housing,1264.8,15
15,A,2004,2004,ICT,Information-communications-technology-producing industries<sup>3</sup>,1274.0,15;15.3.A
15,A,2004,2004,II,All industries,21689.1,15
15,A,2004,2004,ORE,Other real estate,757.5,15
15,A,2004,2004,PGOOD,Private goods-producing industries<sup>1</sup>,6126.3,15;15.1.A
15,A,2004,2004,PROF,Professional and business services,2100.2,15
15,A,2004,2004,PSERV,Private services-producing industries<sup>2</sup>,13083.4,15;15.2.A
15,A,2004,2004,PVT,Private industries,19209.6,15
15,A,2005,2005,11,"Agriculture, forestry, fishing, and hunting",300.2,15
15,A,2005,2005,111CA,Farms,253.6,15
15,A,2005,2005,113FF,"Forestry, fishing, and related activities",46.6,15
15,A,2005,2005,21,Mining,394.5,15
15,A,2005,2005,211,Oil and gas extraction,249.2,15
15,A,2005,2005,212,"Mining, except oil and gas",84.3,15
15,A,2005,2005,213,Support activities for mining,61.0,15
15,A,2005,2005,22,Utilities,416.2,15
15,A,2005,2005,23,Construction,1287.1,15
15,A,2005,2005,311FT,Food and beverage and tobacco products,661.0,15
15,A,2005,2005,313TT,Textile mills and textile product mills,77.1,15
15,A,2005,2005,315AL,Apparel and leather and allied products,40.2,15
15,A,2005,2005,31G,Manufacturing,4805.0,15
15,A,2005,2005,31ND,Nondurable goods,2308.4,15
15,A,2005,2005,321,Wood products,114.6,15
15,A,2005,2005,322,Paper products,160.1,15
15,A,2005,2005,323,Printing and related support activities,99.0,15
15,A,2005,2005,324,Petroleum and coal products,462.1,15
15,A,2005,2005,325,Chemical products,610.8,15
15,A,2005,2005,326,Plastics and rubber products,198.2,15
15,A,2005,2005,327,Nonmetallic mineral products,113.2,15
15,A,2005,2005,331,Primary metals,202.5,15
15,A,2005,2005,332,Fabricated metal products,287.9,15
15,A,2005,2005,333,Machinery,298.9,15
15,A,2005,2005,334,Computer and electronic products,407.7,15
15,A,2005,2005,335,"Electrical equipment, appliances, and components",108.6,15
15,A,2005,2005,3361MV,"Motor vehicles, bodies and trailers, and parts",524.5,15
15,A,2005,2005,3364OT,Other transportation equipment,206.0,15
15,A,2005,2005,337,Furniture and related products,84.2,15
15,A,2005,2005,339,Miscellaneous manufacturing,148.5,15
15,A,2005,2005,33DG,Durable goods,2496.7,15
15,A,2005,2005,42,Wholesale trade,1107.8,15
15,A,2005,2005,441,Motor vehicle and parts dealers,211.9,15
15,A,2005,2005,445,Food and beverage stores,175.2,15
15,A,2005,2005,44RT,Retail trade,1239.7,15
15,A,2005,2005,452,General merchandise stores,181.1,15
15,A,2005,2005,481,Air transportation,141.8,15
15,A,2005,2005,482,Rail transportation,51.5,15
15,A,2005,2005,483,Water transportation,37.6,15
15,A,2005,2005,484,Truck transportation,255.9,15
15,A,2005,2005,485,Transit and ground passenger transportation,37.0,15
15,A,2005,2005,486,Pipeline transportation,22.8,15
15,A,2005,2005,487OS,Other transportation and support activities,152.3,15
15,A,2005,2005,48TW,Transportation and warehousing,752.2,15
15,A,2005,2005,493,Warehousing and storage,53.2,15
15,A,2005,2005,4A0,Other retail,671.5,15
15,A,2005,2005,51,Information,1132.3,15
15,A,2005,2005,511,"Publishing industries, except internet (includes software)",292.1,15
15,A,2005,2005,512,Motion picture and sound recording industries,134.3,15
15,A,2005,2005,513,Broadcasting and telecommunications,609.2,15
15,A,2005,2005,514,"Data processing, internet publishing, and other information services",96.7,15
15,A,2005,2005,52,Finance and insurance,1750.8,15
15,A,2005,2005,521CI,"Federal Reserve banks, credit intermediation, and related activities",674.9,15
15,A,2005,2005,523,"Securities, commodity contracts, and investments",382.0,15
15,A,2005,2005,524,Insurance carriers and related activities,605.7,15
15,A,2005,2005,525,"Funds, trusts, and other financial vehicles",88.2,15
15,A,2005,2005,53,Real estate and rental and leasing,2495.1,15
15,A,2005,2005,531,Real estate,2244.6,15
15,A,2005,2005,532RL,Rental and leasing services and lessors of intangible assets,250.6,15
15,A,2005,2005,54,"Professional, scientific, and technical services",1346.2,15
15,A,2005,2005,5411,Legal services,270.2,15
15,A,2005,2005,5412OP,"Miscellaneous professional, scientific, and technical services",858.2,15
15,A,2005,2005,5415,Computer systems design and related services,217.8,15
15,A,2005,2005,55,Management of companies and enterprises,354.8,15
15,A,2005,2005,56,Administrative and waste management services,580.3,15
15,A,2005,2005,561,Administrative and support services,513.5,15
15,A,2005,2005,562,Waste management and remediation services,66.8,15
15,A,2005,2005,6,"Educational services, health care, and social assistance",1579.6,15
15,A,2005,2005,61,Educational services,195.1,15
15,A,2005,2005,62,Health care and social assistance,1384.5,15
15,A,2005,2005,621,Ambulatory health care services,643.0,15
15,A,2005,2005,622,Hospitals,469.8,15
15,A,2005,2005,623,Nursing and residential care facilities,154.8,15
15,A,2005,2005,624,Social assistance,116.9,15
15,A,2005,2005,7,"Arts, entertainment, recreation, accommodation, and food services",854.9,15
15,A,2005,2005,71,"Arts, entertainment, and recreation",202.0,15
15,A,2005,2005,711AS,"Performing arts, spectator sports, museums, and related activities",106.4,15
15,A,2005,2005,713,"Amusements, gambling, and recreation industries",95.6,15
15,A,2005,2005,72,Accommodation and food services,652.8,15
15,A,2005,2005,721,Accommodation,177.3,15
15,A,2005,2005,722,Food services and drinking places,475.5,15
15,A,2005,2005,81,"Other services, except government",497.2,15
15,A,2005,2005,FIRE,"Finance, insurance, real estate, rental, and leasing",4245.9,15
15,A,2005,2005,G,Government,2623.9,15
15,A,2005,2005,GF,Federal,854.4,15
15,A,2005,2005,GFE,Government enterprises,89.4,15
15,A,2005,2005,GFG,General government,765.0,15
15,A,2005,2005,GFGD,National defense,497.2,15
15,A,2005,2005,GFGN,Nondefense,267.8,15
15,A,2005,2005,GSL,State and local,1769.6,15
15,A,2005,2005,GSLE,Government enterprises,195.8,15
15,A,2005,2005,GSLG,General government,1573.8,15
15,A,2005,2005,HS,Housing,1355.0,15
15,A,2005,2005,ICT,Information-communications-technology-producing industries<sup>3</sup>,1337.2,15;15.3.A
15,A,2005,2005,II,All industries,23517.9,15
15,A,2005,2005,ORE,Other real estate,889.6,15
15,A,2005,2005,PGOOD,Private goods-producing industries<sup>1</sup>,6786.8,15;15.1.A
15,A,2005,2005,PROF,Professional and business services,2281.3,15
15,A,2005,2005,PSERV,Private services-producing industries<sup>2</sup>,14107.1,15;15.2.A
15,A,2005,2005,PVT,Private industries,20893.9,15
15,A,2006,2006,11,"Agriculture, forestry, fishing, and hunting",304.0,15
15,A,2006,2006,111CA,Farms,256.2,15
15,A,2006,2006,113FF,"Forestry, fishing, and related activities",47.8,15
15,A,2006,2006,21,Mining,445.2,15
15,A,2006,2006,211,Oil and gas extraction,257.4,15
15,A,2006,2006,212,"Mining, except oil and gas",100.8,15
15,A,2006,2006,213,Support activities for mining,86.9,15
15,A,2006,2006,22,Utilities,422.0,15
15,A,2006,2006,23,Construction,1353.6,15
15,A,2006,2006,311FT,Food and beverage and tobacco products,667.6,15
15,A,2006,2006,313TT,Textile mills and textile product mills,71.7,15
15,A,2006,2006,315AL,Apparel and leather and allied products,39.2,15
15,A,2006,2006,31G,Manufacturing,5092.3,15
15,A,2006,2006,31ND,Nondurable goods,2453.8,15
15,A,2006,2006,321,Wood products,114.3,15
15,A,2006,2006,322,Paper products,167.6,15
15,A,2006,2006,323,Printing and related support activities,100.8,15
15,A,2006,2006,324,Petroleum and coal products,536.9,15
15,A,2006,2006,325,Chemical products,660.3,15
15,A,2006,2006,326,Plastics and rubber products,209.8,15
15,A,2006,2006,327,Nonmetallic mineral products,125.8,15
15,A,2006,2006,331,Primary metals,233.1,15
15,A,2006,2006,332,Fabricated metal products,316.6,15
15,A,2006,2006,333,Machinery,323.6,15
15,A,2006,2006,334,Computer and electronic products,426.0,15
15,A,2006,2006,335,"Electrical equipment, appliances, and components",117.1,15
15,A,2006,2006,3361MV,"Motor vehicles, bodies and trailers, and parts",525.2,15
15,A,2006,2006,3364OT,Other transportation equipment,214.0,15
15,A,2006,2006,337,Furniture and related products,86.4,15
15,A,2006,2006,339,Miscellaneous manufacturing,156.3,15
15,A,2006,2006,33DG,Durable goods,2638.5,15
15,A,2006,2006,42,Wholesale trade,1196.8,15
15,A,2006,2006,441,Motor vehicle and parts dealers,214.6,15
15,A,2006,2006,445,Food and beverage stores,185.0,15
15,A,2006,2006,44RT,Retail trade,1302.1,15
15,A,2006,2006,452,General merchandise stores,186.5,15
15,A,2006,2006,481,Air transportation,152.1,15
15,A,2006,2006,482,Rail transportation,58.1,15
15,A,2006,2006,483,Water transportation,41.9,15
15,A,2006,2006,484,Truck transportation,272.8,15
15,A,2006,2006,485,Transit and ground passenger transportation,42.3,15
15,A,2006,2006,486,Pipeline transportation,24.2,15
15,A,2006,2006,487OS,Other transportation and support activities,167.3,15
15,A,2006,2006,48TW,Transportation and warehousing,820.2,15
15,A,2006,2006,493,Warehousing and storage,61.5,15
15,A,2006,2006,4A0,Other retail,715.9,15
15,A,2006,2006,51,Information,1184.2,15
15,A,2006,2006,511,"Publishing industries, except internet (includes software)",304.5,15
15,A,2006,2006,512,Motion picture and sound recording industries,136.5,15
15,A,2006,2006,513,Broadcasting and telecommunications,634.2,15
15,A,2006,2006,514,"Data processing, internet publishing, and other information services",108.9,15
15,A,2006,2006,52,Finance and insurance,1885.2,15
15,A,2006,2006,521CI,"Federal Reserve banks, credit intermediation, and related activities",704.4,15
15,A,2006,2006,523,"Securities, commodity contracts, and investments",446.9,15
15,A,2006,2006,524,Insurance carriers and related activities,636.0,15
